smiles
COc1ccc(NC(=O)C2CC3CCC2C3)c(OC)c1
COc1ccc(CC(=O)Nc2ccc(N3CCCC3)c(C)c2)cc1
O=C(Cc1cccc(C(F)(F)F)c1)Nc1ccccc1
Clc1ccc2nc(-c3ccc(Cl)nc3)[nH]c2c1
CCCCc1nc(SCC(=O)N2CCOCC2)c2c(=O)n(C)c(=O)n(C)c2n1
COc1ccc(-c2n[nH]c(C)c2-c2ccccc2OC)c(O)c1
CCc1ccccc1NC(=O)[C@@H]1CCC(=O)N1C1OC(=O)c2c1ccc(OC)c2OC
O=C(CC1CCC1)Nc1cccc2c([N+](=O)[O-])cccc12
Cc1ccc(NC(=O)CC(O)(C(F)(F)F)C(F)(F)F)c(Br)c1
CCc1nc(SCC(=O)c2ccc(Cl)s2)c2oc3ccccc3c2n1
O=C(NCc1ccc(F)cc1)Nc1cccc(Cl)c1
CCn1ncc(Cl)c1C(=O)NC(=S)Nc1ccccc1Br
Cc1ccc(C(C2=C(O)CC(C)(C)CC2=O)C2C(=O)CC(C)(C)CC2=O)o1
CC(=O)c1c(N2CCN(Cc3ccccc3)CC2)[nH]c(-c2ccccc2)nc1=S
CC(C)(C)c1nc(SCC(=O)c2ccccc2)c2ccccc2n1
Cc1c(S(=O)(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c(=O)n(C)c(=O)n1C
CCN(Cc1ccccc1)C(=S)NC(=O)c1ccccc1Br
O=C(Nc1ccc(Cl)cc1Cl)c1n[nH]c(Cn2cncn2)n1
O=C(Nc1cccc(N=Cc2cc(Br)cc(Br)c2O)c1)c1ccco1
Cc1ccc(NC(=O)CCOc2ccccc2)c(C)c1
CC(C)=CCCC(C)NC(=O)NC1CCCCC1
O=C(NCc1ccc2c(c1)OCO2)c1ccc(Cl)s1
Cc1ccc(NC(=O)NCCSc2ccc(C)cc2)cc1
N#CC(c1ccc(Cl)cc1)c1ccc2c(C(F)(F)F)cc(C(F)(F)F)nc2n1
COCCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCS3
O=C(NC(=S)N1CCc2ccccc21)c1ccc(Br)o1
CCCCOC(=S)NC(=O)c1sc2ccccc2c1Cl
N#CCSc1sc(C#N)c(NC(=O)Cc2ccccc2)c1-c1ccccc1
O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1ccc(O)cc1)C(=O)N(c1ccc(O)cc1)C3=O
CS(=O)(=O)c1sc(C(=O)NC(=S)Nc2ccc(OC(F)(F)F)cc2)c2c1C=CCC2
COc1ccc(C(O)(CCC(C)C)C(CN2CCOCC2)c2ccc(Cl)cc2)cc1.Cl
CCc1ccc(C(C)NC(=O)c2cccs2)cc1
Cc1ccc(Nc2nc(N)nc(CN3CCN(c4ccccc4F)CC3)n2)cc1
Cc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)s1
Cc1ccc(Nc2cc(C)nn2-c2nc(C)cc(=O)[nH]2)cc1
Cc1ccc(C(C)NC(=S)NCc2ccc(F)cc2)cc1C
CCCCCC(=O)Cc1cc(O)cc2c1C(=O)Oc1cc(O)c(C(=O)O)c(CCCCC)c1O2
O=C(NC(=S)Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccco1
CC(=O)N1c2ccc(N=Cc3cc(Br)cc(Br)c3O)cc2CC1C
Cc1cccc(OCCC(=O)Nc2ccc(F)c(F)c2)c1
COc1cc(OC)cc(C(=O)Nc2ccc(C(=O)c3ccncc3)cc2)c1
Cc1ccc(O)c(/C=N/NC(=O)Cc2ccc(Cl)cc2)c1
O=C(Cn1ncc2c3ccccc3n(Cc3ccccc3)c2c1=O)N1CCN(c2ccccn2)CC1
O=C(Nc1cccc(F)c1)N(Cc1ccc(Cl)cc1)CC(O)C(F)(F)F
O=c1c2cc(Br)ccc2nc(-c2ccc(Cl)cc2)n1O
Cc1nnc(C)n1/N=C/c1cc(Br)cc(Br)c1O
COc1ccccc1NC(=O)CC12CC3CC(CC(Br)(C3)C1)C2
S=C(NCCc1cccc(Cl)c1)NCc1ccccc1
CCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3
O=C(CSc1nc(N2CCCCC2)nc(N2CCCCC2)n1)c1ccccc1
Cc1cc(C)n(/N=C/c2cc(Cl)cc(Cl)c2O)c(=O)c1
CSC(=S)N/N=C/c1ccc(Br)cc1
O=c1c2c3c(sc2nc(NCCOCCO)n1Cc1ccco1)CCCCC3
CC(NC(=O)C1CCCCC1)c1ccc2c(c1)OCCO2
CSc1nc(-c2ccccc2)[nH]c(=S)c1C(C)=O
CCOc1ccc(NC(=S)NC(=O)c2ccco2)cc1
O=c1[nH]c(C(Cl)(Cl)Cl)nc2ccc3ccccc3c12
O=C(N/N=C1/C(=O)c2cccc3cccc1c23)c1ccc(Cl)cc1
COc1cccc(-c2nnc(Nc3nc4c(F)cccc4s3)o2)c1
C/C(=N\O)C(=O)C(CN1CCCCC1)CN1CCCCC1
Clc1ccc(Nc2ccc(Cl)nn2)cc1
CCc1cc2c(N3CCN(C(=O)c4ccco4)CC3)ncnc2s1
Cc1ccc(C)c(/C=C/C(=O)c2ccccc(=O)c2O)c1
COc1cc(NC(=O)CSc2ncnc3sc4c(c23)CCC(C)C4)c(C(=O)O)cc1OC
CC(C)(C)c1ccc(C(=O)NC(=S)N2CCCCCC2)cc1
CCC(C)c1ccc(C(C)NC(=S)NC2CCCCC2)cc1
CSc1nc(C(C)C)ccc1CNC(=O)CC(C)c1ccccc1
Cc1ccc(C)c(NC(=O)CSc2nc3nc(-c4cccs4)cc(C(F)(F)F)c3c(=O)[nH]2)c1
COCCn1c(=S)[nH]c2sc3c(c2c1=O)CCCC3
CCCn1c2ccccc2c2cnn(CC(=O)N3CCN(C4CCCCC4)CC3)c(=O)c21
CC1=CCC[C@@H]2[C@@](C)(CC/C(C)=C/C(=O)O)[C@H](C)CC[C@@]12C
Cc1cccc(C)c1NC(=O)C1CC2CCC1C2
COc1ccccc1C(=O)NNC(=O)C(=O)NC1CCCCC1
COc1cc(/C=C/c2ccc3cccc(O)c3n2)ccc1O
O=C(O)c1cc(NN=Nc2ccc(Br)cc2)cc([N+](=O)[O-])c1
O=C(O)c1cnc(-c2ccccc2)nc1Sc1ccc(Cl)cc1
CCC1(C)Cc2c(sc3nc(SC)[nH]c(=S)c23)CO1
CON/C=N/C(=S)Nc1ncc(C(F)(F)F)cc1Cl
COC(=O)c1sc(NC(=S)NC(=O)c2ccccc2C)nc1C
COc1ccc(C(=O)NNC2=C(C(=O)C(F)(F)F)CCC2)cc1
Oc1c(Cl)cc(Cl)cc1C=Nc1ccc(Br)cc1
CCCCCCCC/C=C\CCCCCCCC(=O)O
CC(C)(C)CC(=O)Nc1cccc2c1CCCC2
O=c1[nH]cc(I)cc1I
Cc1nn(-c2cccc(C(F)(F)F)c2)c(Cl)c1/C=N/Nc1cccc(C(=O)O)c1
FC(F)(F)c1cccnc1Oc1ccc(C2=NCCS2)cc1
NC(=O)c1cccc(N=Cc2cc(Cl)cc(Cl)c2O)c1
Cc1ccc(C(=O)NC(C)c2ccc(C)c(C)c2)s1
Cc1ccc(-n2nc3c(c2NC(=O)CCC2CCCCC2)CS(=O)C3)cc1
CCCc1nc2sc3c(c2c(=O)n1NC(=O)CCCl)CCCC3
CC(C)n1c(O)c(N=Nc2ccc(Cl)c(C(=O)O)c2)c2ccccc21
O=C(NC(=S)N(CCCCO)C1CCCCC1)c1sc2ccccc2c1Cl
CCC1(C)Cc2c(sc3nnn(CC(=O)Nc4ccccc4)c(=O)c23)CO1
O=C1c2ccccc2NC(c2ccc(Br)s2)N1O
CC(NC(=O)C1CCCC1)c1ccc(Br)cc1
Cc1ccc(N=Nc2ccc(O)c3ncccc23)cc1
COc1cc(C(=S)N2CCCCC2)ccc1OCC(=O)Nc1ccc(F)cc1
O=C(O)c1cc(-c2cccs2)nn1-c1cccc(Cl)c1
O=C(Nc1ccc(Cl)cc1F)C1CC1c1ccccc1
O=C(CC1CC2CCC1C2)NCc1cccs1
Oc1ccc(Br)cc1-c1n[nH]c(=S)n1Cc1ccccc1
CCOc1ccc(C(C)NC(=S)NC2CCCCC2)cc1
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)Cc1cccc2ccccc12
COc1ccccc1C(=O)NNC(=O)C(=O)Nc1ccc(C)cc1
O=c1c2cc(Cl)ccc2nc(-c2ccc(Cl)c(Cl)c2)n1O
O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccco1
Cc1ccc(-c2csc(=S)[nH]2)cc1
CC1CCCCC1NC(=S)NC(=O)c1cccs1
Cc1ccc(Oc2ccccc2NC(=O)CN2C(=O)NC3(CCCC3)C2=O)cc1
COc1ccc(-c2csc(NC(=S)NC(=O)c3ccco3)n2)cc1Br
C=CCN(CC=C)C(=S)NC(=O)c1ccc(-c2ccccc2)cc1
CC(/C=N/n1c(C2CCCCC2)n[nH]c1=S)=C\c1ccccc1
O=C(NC(=S)N1CCN(c2ccc(Cl)cc2[N+](=O)[O-])CC1)c1cccs1
CCOC(=O)C(C(=O)OCC)C(C(=O)OCC)N1CCOCC1
O=C(NCc1ccco1)c1ccccc1-c1ccc(C(F)(F)F)cc1
CC1CCCCC1n1c(=S)[nH]c2ccccc2c1=O
NC(=O)SCC(=O)Nc1ccc(Cl)cc1
CCCCn1c(-c2csc(C(C)C)c2)n[nH]c1=S
S=c1nc(-c2ccccc2)[nH]c2ccc(Br)cc12
CC(NC(=O)/C=C/c1ccccc1)c1ccccc1
O=C(Cn1c2c(c(-c3ccccc3)cc1=O)CCCC2)N1CCCCCC1
O=C(NCc1ccc2c(c1)CCO2)Nc1cccc(C(F)(F)F)c1
CSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)s1
COc1ccc(C(=O)Nc2nnc(-c3ccc(F)cc3)s2)c(OC)c1
COc1ccc(NC(=O)C(=O)NNC(=O)c2cccs2)c(OC)c1
Cc1cc(C)nc(SCC(=O)N/N=C/c2cccn2-c2cccc(C(F)(F)F)c2)n1
CCOC(=O)N1CCN(C(=O)COc2ccc3ccccc3c2Br)CC1
O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1
COc1cccc(CC(=O)Nc2ccccc2N2CCCC2)c1
O=c1[nH]cc(N=Cc2cc(Cl)cc(Cl)c2O)c(=O)[nH]1
C=CCN(CC=C)C(=S)NC(=O)c1ccc(OC)c(Br)c1
O=C(CCC1CCCCC1)Nc1c2c(nn1-c1ccc(F)cc1)CS(=O)C2
Cc1ccc(C(=O)NC(=S)N(C)C2CCCCC2)cc1
CC(C)Oc1ccc(CNC(=O)CC(c2ccccc2)c2cc(Cl)ccc2O)cc1
N#Cc1c(-c2cccs2)nc(SCc2ccc(Cl)cc2)[nH]c1=O
Cc1ccc(SCCNC(=S)Nc2ccc(C)c(C)c2)cc1
O=C(Nc1n[nH]c(=S)s1)c1ccc2ccccc2c1
C/C(N)=C(/C#N)C(=O)CSc1nc2ccccc2c(=O)n1Cc1ccc(F)cc1
O=[N+]([O-])c1cccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2cccc(S(=O)(=O)N3CCCCC3)c2)c1
Cc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1nccs1
CC(=O)C1=C(C)NC(SCC(=O)c2ccc(Cl)cc2)=C(C#N)C1c1ccco1
CCc1ccc(CNC(=O)c2ccc3nc(C4CCCCC4)oc3c2)nc1
CCN(CC(=O)NC(=O)NC1CCCCC1)Cc1nc2ccccc2c(=O)[nH]1
O=C(O)c1ccccc1NC(c1ccccc1)c1ccc(Cl)cc1
CN(CC(=O)Nc1cccc(F)c1)C(=O)c1cccc(S(=O)(=O)N2CC3(C)CC2CC(C)(C)C3)c1
CC(C)Cc1csc(NC(=O)c2ccc(Br)cc2)c1C(=O)O
COc1ccc(NC(=O)C(=O)NNC(=O)c2ccc(Cl)cc2Cl)cc1
Cc1cc(C)c(NC(=O)C2CSCCS2)c(C)c1
OC(COc1ccc2cc(Br)ccc2c1)CN1CCN(c2ccccn2)CC1
Cc1sc2nc[nH]c(=S)c2c1-c1ccccc1
O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1csc(N2CCOCC2)n1
CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)Cc1cccc(OC)c1
CC1=NN(c2ccc(Br)cc2)C(=O)/C1=C/c1ccc(-c2ccccc2C(=O)O)o1
Cc1nc(C)c(-c2csc(Nc3ccccn3)n2)s1
CCOc1cc(Br)c(CC(=O)NC2CCCCCC2)cc1OCC
CCCCNC(=S)NC(=O)c1ccc([N+](=O)[O-])cc1
CC(Sc1ccc(Cl)cc1)C(=O)NCc1ccc2c(c1)OCO2
CC(=O)Nc1ccc(/C=N/N2C(=O)NC(C)(c3ccc(OC(F)F)cc3)C2=O)cc1
CC(C)COCc1ccc(O)c2ncccc12
CCCc1sc(N/N=C/c2ccccn2)nc1-c1ccc(F)cc1
CC(C)(C)C(=O)Nc1cccc(OC(F)(F)C(F)Cl)c1
CCOc1ccc(N=Nc2ccc(O)c3ncccc23)cc1
Cc1cc(C)c2ccc(/C=N/O)nc2c1O
CC(=O)Oc1cc2c3c(c1)/C(=C1/SC(=S)NC1=O)C(=O)N3C(C)(C)C=C2C
Cc1ccccc1NC(=O)C(C)c1cccc(C(=O)c2ccccc2)c1
CC(C)(C)c1nn(-c2ccccc2)c2[nH]c(=O)c(C=O)cc12
COc1ccc(OC)c(NC(=O)C(=O)NNC(=O)COc2ccc(Br)cc2C)c1
COc1ccccc1N1CCN(C(=O)CSc2nc(-c3ccco3)cc(C(F)(F)F)n2)CC1
Cc1ccc(C(C)NC(=O)c2cccs2)cc1C
O=C(NC(=S)Nc1ccc(N2CCCCC2)c(Cl)c1)c1cccs1
O=[N+]([O-])c1ccc(NC(=S)NCc2ccc(F)cc2)cc1
COc1cccc(C(=O)NNC(=O)C(=O)Nc2cccc3ccccc23)c1
CSC(=S)N/N=C/c1ccccc1
N/C(=N\OC(=O)CC1CCCCC1)c1cccc(Br)c1
N#Cc1c(N2CCOCC2)nc(N2CCCCC2)c2c1CCN(C1CCCCC1)C2
CC(C)CC(=O)NC(=S)Nc1nc(-c2cccc3ccccc23)cs1
Cc1cc(=O)[nH]c(SCC(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)n1
O=C(Nc1ccc(Oc2ccc3ccccc3c2)cc1)c1ccco1
Cc1cc2c(ncn2C(C)C)c(NS(=O)(=O)c2ccc(F)cc2)c1C
O=C(Nc1nnc(C2=COCCO2)o1)c1ccc(Br)cc1
COC(=O)c1ccccc1NC(=S)NC(NC(=O)c1ccco1)C(Cl)(Cl)Cl
O=c1c2cc(Cl)ccc2nc(-c2ccccc2)n1O
CC(C)(C)c1csc(SCC(=O)Nc2ccc(Cl)cn2)n1
COc1ccc(CN2C(=O)CN=C2Nc2cc(C)ccc2C)cc1.Cl
N/C(=N\OC(=O)Nc1ccccc1)c1cccc(C(F)(F)F)c1
COc1ccc(OC)c(NC(=O)C2CC2c2ccccc2)c1
Cc1ccccc1NC(=S)NC(=O)c1cc(-c2ccccc2)nc2ccccc12
COc1ccc(N2CCN(Cc3nc(N)nc(Nc4ccc(C)c(Cl)c4)n3)CC2)cc1
O=C(Nc1cccnc1)Nc1cccc(F)c1
Cc1cccc(/C=N/NC(=O)Cc2ccc(Cl)cc2)c1O
Cn1c(-c2cccc(Br)c2)cnc1NCc1ccccc1O
O=C1CC(O)(C(F)(F)F)Oc2c1ccc1ccccc21
CCc1ccc(C(C)NC(=S)NC2CCCCC2)cc1
Cc1ccc(C(C)NC(=S)NC2CCCCC2)cc1C
O=C1NC(=S)SC1=C1CCCCCC1
CCCn1c(N)c(-c2nc(-c3ccco3)c(C(=O)c3ccccc3)s2)c(=O)n(C)c1=O
COc1ccc(C(=O)Nc2ncc3c(n2)-c2ccccc2CC3)cc1
Nc1nn(S(=O)(=O)c2cccc3nsnc23)cc1-c1ccc(Br)cc1
Cc1cccc(NC(=O)C23CCC(C)(C2Br)C3(C)C)c1
CN(C)S(=O)(=O)Nc1cccc(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1
O=C(NC(=S)N1CCCCCC1)c1ccc(Cl)cc1Cl
Cn1ncc2c(O/N=C(\N)c3ccc(C(F)(F)F)cc3)ncnc21
CCC1(C)Cc2c(sc3nnn(CC(=O)Nc4ccc(Cl)cc4)c(=O)c23)CO1
O=C(NCc1ccc(Cl)cc1Cl)Nc1ccccc1
CCc1nc(SCC(=O)N2CCCCCC2)c2c(=O)n(C)c(=O)n(C)c2n1
CCOC(=O)c1sc(=S)n2c1[nH]c(=O)c1ccc(C(=O)OC)cc12
Cc1cc2cc3c(cc2nc1SCC(=O)Nc1c(C)cccc1C)CCC3
c1ccc(-c2nc3c(ccc4ccccc43)[nH]2)nc1
S=C(Nc1ccccc1)N1CCCCC1
Cc1ccc(C(=O)CSC2=C(C#N)C(c3ccco3)C3=C(CCCC3=O)N2)cc1
CSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)s1
O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)C1COc2ccccc2O1
Cc1cccc(NC(=O)C(=O)NNC(=O)c2ccc(C(C)(C)C)cc2)c1
COc1ccc(NC(=O)CC23CC4CC(CC(Br)(C4)C2)C3)c(OC)c1
COCCn1c(=S)[nH]c2sc3c(c2c1=O)CCC(C)C3
O=C(COc1ccc2ccccc2c1)Nc1ccc(Br)cc1C(=O)O
CCn1nc(NC(=O)C(C)(C)C)c2cc3cccc(C)c3nc21
CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2ccccc2)cc1
C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccccn1
O=C(O)CCSc1ncnc2sc(-c3ccccc3)cc12
COc1ccc(C(=O)O/N=C(/C(N)=O)P(=O)(OC(C)C)OC(C)C)cc1
CCCN(CCC)C(=S)NC(=O)c1ccc(-c2ccccc2)cc1
O=C(NC(=S)Nc1ccc(N2CCCCC2)cc1)c1ccco1
COc1cccc(NC(=O)C2C(c3ccccc3)C2(Cl)Cl)c1
COc1ccc2nc(NC(=S)NC(=O)c3ccco3)sc2c1
CCCc1nc2sc3c(c2c(=O)n1NC(=O)CCC(=O)OC)CCCC3
CCOC(=O)c1sc(=S)n(-c2ccccc2)c1NC(C)=O
Cc1ccc(C2C(C#N)=C(N)OC3=C2C(=O)CCC3)s1
O=C(/C=C/c1ccccc1Cl)c1ccccc(=O)c1O
CCCCCCCC(=O)N/N=C/c1ccco1
Cc1ccc(N/C=C/C(=O)C(C)(C)C)c(O)c1
CC(C)c1nnc(SCC(=O)NCCC2=CCCCC2)n1N
Cc1ccc(-c2nc3c(Cl)cc(Cl)cc3c(=O)n2O)cc1
COCCNC(=O)/C(C#N)=C/c1cccc(/C=C(\C#N)C(=O)NCCOC)c1
CCSc1nc2c(sc3ccccc32)c(=O)n1C(C)C
Cc1ccc(C)c(NC(=O)C2CC3CCC2C3)c1
Oc1c(Cl)cc(Cl)c2c1NCCC2
CC1CCCC(NC(=O)Cc2ccc(Br)cc2)C1C
COc1cc(/C=C/c2ccc3cccc(O)c3n2)cc(OC)c1OC
COc1ccc(S(=O)(=O)Nc2c(O)ccc3ccccc23)cc1OC
O=C(CSc1cccc[n+]1[O-])N1CCCc2ccccc21
O=C(Nc1ccnn1C1CCN(Cc2cc3ccccc3[nH]2)CC1)C1CCOC1
Oc1c(Br)cc(Cl)cc1C=Nc1ccc(N2CCOCC2)cc1
COC(=O)c1cccc(NC(=S)Nc2ccc(Cl)c(Cl)c2)c1
Cc1ccc(SCC(=O)OCC(=O)N(C)CC(=O)Nc2ccc(F)cc2)cc1C
CCOC(=O)c1sc2ncnc(NCC(c3cccs3)N(C)C)c2c1C
Cc1cc(C)c(S(=O)(=O)Nc2ccc(O)cc2)cc1C
CC(C)c1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccccc3F)ncc2Cl)s1
CCN(CC)S(=O)(=O)c1cccc(C(=O)N[C@H](C(=O)NNC(=O)c2ccccc2)C(C)C)c1
Cc1cccc(OCC(=O)NCC(=O)N/N=C/c2cc(Br)cc(Br)c2O)c1
O=C(/C=C/Sc1ncn[nH]1)c1ccc(Cl)cc1
COC(=O)CN1C(=O)Nc2ccc(Br)cc2C1c1ccccc1Cl
CCCc1ccc(C(C)NC(=S)NC2CCCCC2)cc1
Cc1onc(-c2ccccc2Cl)c1C(=O)OCC(=O)Nc1ccc2c(c1)OCO2
C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccc(C)o1
COc1ccc(N2C(=O)C3CCCCC3C2=O)cc1NC(=O)c1ccccc1
O=C(Cc1ccc(Cl)c(Cl)c1)NC1CCCCCC1
